timestamp_utc,station_id,status,diesel
2026-08-01T10:03:28Z,515bab29-79a3-4a95-937b-3a13c7907955,open,2.429
2026-08-01T10:03:28Z,03344243-1c82-4fe4-9191-9d9bc9cc4d14,open,2.429
2026-08-01T10:30:48Z,ff84eb62-9c83-4c6a-b3e3-d7dad141e8d5,open,2.419
2026-08-01T10:30:48Z,0644af18-e91e-4f5c-b23b-ecee706482ce,open,2.419
2026-08-01T10:30:48Z,4c8cac28-e631-42aa-8206-db8f9acf8919,open,2.518
2026-08-01T10:30:48Z,6cc0da1b-3d06-4abf-a2e9-3a4f67469658,open,2.449
2026-08-01T10:30:48Z,e1a15081-2513-9107-e040-0b0a3dfe563c,open,2.389
2026-08-01T10:30:48Z,3d5d33e1-982e-4bd9-831c-7710f4b2bd72,open,2.429
2026-08-01T10:30:48Z,f3f3b1ad-72ef-424a-8237-96c84ef806af,open,2.419
2026-08-01T10:30:48Z,695e738d-6386-4189-b454-af4a2947e89d,open,2.449
2026-08-01T10:30:48Z,51d4b52a-a095-1aa0-e100-80009459e03a,open,2.389
2026-08-01T10:30:48Z,9cc82fee-ffbf-4cf3-948a-9c5e494588a8,open,2.499
2026-08-01T10:30:48Z,51d4b662-a095-1aa0-e100-80009459e03a,open,2.389
2026-08-01T10:30:48Z,005056ba-7cb6-1ed2-bceb-8b9067120d33,open,2.389
2026-08-01T10:30:48Z,005056a9-779e-1eee-bfc4-26f2ed85158d,open,2.389
2026-08-01T11:01:52Z,0644af18-e91e-4f5c-b23b-ecee706482ce,open,2.399
2026-08-01T11:01:52Z,4c8cac28-e631-42aa-8206-db8f9acf8919,open,2.388
2026-08-01T11:01:52Z,3bc75820-2e63-4a74-92cf-ef078b21accf,open,2.399
2026-08-01T11:01:52Z,6cc0da1b-3d06-4abf-a2e9-3a4f67469658,open,2.429
2026-08-01T11:01:52Z,4910a275-9695-403e-bb77-bf059a03713b,open,2.389
2026-08-01T11:01:52Z,695e738d-6386-4189-b454-af4a2947e89d,open,2.399
2026-08-01T11:01:52Z,9cc82fee-ffbf-4cf3-948a-9c5e494588a8,open,2.409
2026-08-01T11:01:52Z,515bab29-79a3-4a95-937b-3a13c7907955,open,2.399
2026-08-01T11:01:52Z,005056ba-7cb6-1ed2-bceb-8b9067120d33,open,2.379
2026-08-01T11:01:52Z,03344243-1c82-4fe4-9191-9d9bc9cc4d14,open,2.379
2026-08-01T11:30:49Z,ff84eb62-9c83-4c6a-b3e3-d7dad141e8d5,open,2.399
2026-08-01T11:30:49Z,0644af18-e91e-4f5c-b23b-ecee706482ce,open,2.389
2026-08-01T11:30:49Z,4c8cac28-e631-42aa-8206-db8f9acf8919,open,2.368
2026-08-01T11:30:49Z,3bc75820-2e63-4a74-92cf-ef078b21accf,open,2.389
2026-08-01T11:30:49Z,4910a275-9695-403e-bb77-bf059a03713b,open,2.369
2026-08-01T11:30:49Z,e1a15081-2513-9107-e040-0b0a3dfe563c,open,2.369
2026-08-01T11:30:49Z,3d5d33e1-982e-4bd9-831c-7710f4b2bd72,open,2.389
2026-08-01T11:30:49Z,f3f3b1ad-72ef-424a-8237-96c84ef806af,open,2.399
2026-08-01T11:30:49Z,51d4b52a-a095-1aa0-e100-80009459e03a,open,2.369
2026-08-01T11:30:49Z,9cc82fee-ffbf-4cf3-948a-9c5e494588a8,open,2.399
2026-08-01T11:30:49Z,51d4b662-a095-1aa0-e100-80009459e03a,open,2.369
2026-08-01T11:30:49Z,005056ba-7cb6-1ed2-bceb-8b9067120d33,open,2.369
2026-08-01T11:49:57Z,0644af18-e91e-4f5c-b23b-ecee706482ce,open,2.379
2026-08-01T11:49:57Z,3bc75820-2e63-4a74-92cf-ef078b21accf,open,2.379
2026-08-01T11:49:57Z,77d0b269-a3f2-4a90-aebb-264d45748583,open,2.389
2026-08-01T11:49:57Z,23cb9e76-f277-4ab3-b64b-d5d8a71eee0a,open,2.389
2026-08-01T11:49:57Z,6cc0da1b-3d06-4abf-a2e9-3a4f67469658,open,2.399
2026-08-01T11:49:57Z,0014c75b-2b35-4fad-b162-8b3fb9125cd2,open,2.389
2026-08-01T11:49:57Z,3d5d33e1-982e-4bd9-831c-7710f4b2bd72,open,2.369
2026-08-01T11:49:57Z,f3f3b1ad-72ef-424a-8237-96c84ef806af,open,2.379
2026-08-01T11:49:57Z,695e738d-6386-4189-b454-af4a2947e89d,open,2.379
2026-08-01T11:49:57Z,9cc82fee-ffbf-4cf3-948a-9c5e494588a8,open,2.389
2026-08-01T11:49:57Z,515bab29-79a3-4a95-937b-3a13c7907955,open,2.379
2026-08-01T11:49:57Z,005056ba-7cb6-1ed2-bceb-8b9067120d33,open,2.359
2026-08-01T11:49:57Z,005056a9-779e-1eee-bfc4-26f2ed85158d,open,2.369
2026-08-01T12:02:13Z,ff84eb62-9c83-4c6a-b3e3-d7dad141e8d5,open,2.379
2026-08-01T12:02:13Z,4c8cac28-e631-42aa-8206-db8f9acf8919,open,2.358
2026-08-01T12:02:13Z,77d0b269-a3f2-4a90-aebb-264d45748583,open,2.379
2026-08-01T12:02:13Z,23cb9e76-f277-4ab3-b64b-d5d8a71eee0a,open,2.379
2026-08-01T12:02:13Z,6cc0da1b-3d06-4abf-a2e9-3a4f67469658,open,2.389
2026-08-01T12:02:13Z,0014c75b-2b35-4fad-b162-8b3fb9125cd2,open,2.379
2026-08-01T12:02:13Z,e1a15081-2513-9107-e040-0b0a3dfe563c,open,2.359
2026-08-01T12:02:13Z,51d4b52a-a095-1aa0-e100-80009459e03a,open,2.359
2026-08-01T12:02:13Z,9cc82fee-ffbf-4cf3-948a-9c5e494588a8,open,2.379
2026-08-01T12:02:13Z,51d4b662-a095-1aa0-e100-80009459e03a,open,2.359
2026-08-01T12:02:13Z,005056ba-7cb6-1ed2-bceb-8b9067120d33,open,2.349
2026-08-01T12:32:39Z,ff84eb62-9c83-4c6a-b3e3-d7dad141e8d5,open,2.369
2026-08-01T12:32:39Z,0644af18-e91e-4f5c-b23b-ecee706482ce,open,2.369
2026-08-01T12:32:39Z,4c8cac28-e631-42aa-8206-db8f9acf8919,open,2.328
2026-08-01T12:32:39Z,3bc75820-2e63-4a74-92cf-ef078b21accf,open,2.359
2026-08-01T12:32:39Z,77d0b269-a3f2-4a90-aebb-264d45748583,open,2.369
2026-08-01T12:32:39Z,23cb9e76-f277-4ab3-b64b-d5d8a71eee0a,open,2.369
2026-08-01T12:32:39Z,6cc0da1b-3d06-4abf-a2e9-3a4f67469658,open,2.379
2026-08-01T12:32:39Z,4910a275-9695-403e-bb77-bf059a03713b,open,2.349
2026-08-01T12:32:39Z,e1a15081-2513-9107-e040-0b0a3dfe563c,open,2.339
2026-08-01T12:32:39Z,3d5d33e1-982e-4bd9-831c-7710f4b2bd72,open,2.359
2026-08-01T12:32:39Z,f3f3b1ad-72ef-424a-8237-96c84ef806af,open,2.369
2026-08-01T12:32:39Z,695e738d-6386-4189-b454-af4a2947e89d,open,2.349
2026-08-01T12:32:39Z,9cc82fee-ffbf-4cf3-948a-9c5e494588a8,open,2.369
2026-08-01T12:32:39Z,515bab29-79a3-4a95-937b-3a13c7907955,open,2.369
2026-08-01T12:32:39Z,51d4b662-a095-1aa0-e100-80009459e03a,open,2.339
2026-08-01T12:32:39Z,005056ba-7cb6-1ed2-bceb-8b9067120d33,open,2.329
2026-08-01T12:32:39Z,03344243-1c82-4fe4-9191-9d9bc9cc4d14,open,2.359
2026-08-01T12:32:39Z,005056a9-779e-1eee-bfc4-26f2ed85158d,open,2.359
